tissue	chrom	start1_bin	mid1_bin	end1_bin	start2_bin	mid2_bin	end2_bin	bin_distance	cate	contact_num
3	2	59	60	61	102	104	106	44	A-A	11932
3	2	59	60	61	115	115	116	55	A-A	5828
3	2	59	60	61	117	133	149	73	A-A	60176
3	2	59	60	61	151	164	177	104	A-A	49313
3	2	59	60	61	178	179	180	119	A-A	3822
3	2	70	75	80	115	115	116	40	A-A	11398
3	2	70	75	80	117	133	149	58	A-A	251418
3	2	70	75	80	151	164	177	89	A-A	206329
3	2	70	75	80	178	179	180	104	A-A	14615
3	2	90	92	94	117	133	149	41	A-A	45945
3	2	90	92	94	151	164	177	72	A-A	62293
3	2	90	92	94	178	179	180	87	A-A	5825
3	2	102	104	106	117	133	149	29	A-A	20865
3	2	102	104	106	151	164	177	60	A-A	79344
3	2	102	104	106	178	179	180	75	A-A	8317
3	2	115	115	116	151	164	177	49	A-A	35638
3	2	115	115	116	178	179	180	64	A-A	3907
3	2	117	133	149	151	164	177	31	A-A	171117
3	2	117	133	149	178	179	180	46	A-A	44611
3	2	0	12	25	36	47	59	35	B-B	162083
3	2	0	12	25	61	65	70	53	B-B	223045
3	2	0	12	25	80	85	90	73	B-B	165406
3	2	0	12	25	94	98	102	86	B-B	121239
3	2	0	12	25	106	110	115	98	B-B	154466
3	2	0	12	25	116	116	117	104	B-B	30834
3	2	0	12	25	149	150	151	138	B-B	25229
3	2	0	12	25	177	177	178	165	B-B	30016
3	2	36	47	59	80	85	90	38	B-B	77532
3	2	36	47	59	94	98	102	51	B-B	130943
3	2	36	47	59	106	110	115	63	B-B	178958
3	2	36	47	59	116	116	117	69	B-B	32141
3	2	36	47	59	149	150	151	103	B-B	28991
3	2	36	47	59	177	177	178	130	B-B	30064
3	2	61	65	70	94	98	102	33	B-B	1731
3	2	61	65	70	106	110	115	45	B-B	71837
3	2	61	65	70	116	116	117	51	B-B	14277
3	2	61	65	70	149	150	151	85	B-B	14399
3	2	61	65	70	177	177	178	112	B-B	13234
3	2	80	85	90	149	150	151	65	B-B	13467
3	2	80	85	90	177	177	178	92	B-B	13470
3	2	94	98	102	149	150	151	52	B-B	14390
3	2	94	98	102	177	177	178	79	B-B	14310
3	2	106	110	115	149	150	151	40	B-B	9603
3	2	106	110	115	177	177	178	67	B-B	19817
3	2	116	116	117	177	177	178	61	B-B	4399
3	4	11	12	14	53	58	64	46	A-A	37171
3	4	11	12	14	82	85	89	73	A-A	22386
3	4	11	12	14	98	104	110	92	A-A	32428
3	4	11	12	14	116	130	144	118	A-A	61885
3	4	11	12	14	148	151	154	139	A-A	16813
3	4	32	33	34	82	85	89	52	A-A	14666
3	4	32	33	34	98	104	110	71	A-A	24153
3	4	32	33	34	116	130	144	97	A-A	44165
3	4	32	33	34	148	151	154	118	A-A	9276
3	4	41	45	49	82	85	89	40	A-A	20930
3	4	41	45	49	98	104	110	59	A-A	69123
3	4	41	45	49	116	130	144	85	A-A	133421
3	4	41	45	49	148	151	154	106	A-A	29932
3	4	53	58	64	98	104	110	46	A-A	76908
3	4	53	58	64	116	130	144	72	A-A	156772
3	4	53	58	64	148	151	154	93	A-A	34436
3	4	82	85	89	116	130	144	45	A-A	84046
3	4	82	85	89	148	151	154	66	A-A	33342
3	4	98	104	110	116	130	144	26	A-A	11228
3	4	98	104	110	148	151	154	47	A-A	56620
3	4	0	5	11	49	51	53	46	B-B	36672
3	4	0	5	11	64	73	82	68	B-B	106046
3	4	0	5	11	89	93	98	88	B-B	50664
3	4	0	5	11	110	113	116	108	B-B	27563
3	4	0	5	11	144	146	148	141	B-B	18398
3	4	14	23	32	64	73	82	50	B-B	193723
3	4	14	23	32	89	93	98	70	B-B	116650
3	4	14	23	32	110	113	116	90	B-B	57036
3	4	14	23	32	144	146	148	123	B-B	39808
3	4	34	37	41	64	73	82	36	B-B	24906
3	4	34	37	41	89	93	98	56	B-B	56531
3	4	34	37	41	110	113	116	76	B-B	24862
3	4	34	37	41	144	146	148	109	B-B	17121
3	4	49	51	53	89	93	98	42	B-B	24294
3	4	49	51	53	110	113	116	62	B-B	16244
3	4	49	51	53	144	146	148	95	B-B	11749
3	4	64	73	82	110	113	116	40	B-B	32877
3	4	64	73	82	144	146	148	73	B-B	47448
3	4	89	93	98	144	146	148	53	B-B	28841
3	5	24	25	26	64	65	67	40	A-A	5004
3	5	24	25	26	73	75	77	50	A-A	9305
3	5	24	25	26	99	101	104	76	A-A	12429
3	5	24	25	26	106	107	108	82	A-A	6150
3	5	24	25	26	110	127	145	102	A-A	51048
3	5	24	25	26	146	147	149	122	A-A	7677
3	5	28	33	38	73	75	77	42	A-A	27487
3	5	28	33	38	99	101	104	68	A-A	42579
3	5	28	33	38	106	107	108	74	A-A	23670
3	5	28	33	38	110	127	145	94	A-A	247250
3	5	28	33	38	146	147	149	114	A-A	31181
3	5	64	65	67	99	101	104	36	A-A	244
3	5	64	65	67	106	107	108	42	A-A	7773
3	5	64	65	67	110	127	145	62	A-A	72942
3	5	64	65	67	146	147	149	82	A-A	11318
3	5	73	75	77	110	127	145	52	A-A	94505
3	5	73	75	77	146	147	149	72	A-A	16449
3	5	99	101	104	110	127	145	26	A-A	18358
3	5	99	101	104	146	147	149	46	A-A	21994
3	5	106	107	108	146	147	149	40	A-A	8287
3	5	0	12	24	38	51	64	39	B-B	200226
3	5	0	12	24	67	70	73	58	B-B	127402
3	5	0	12	24	77	88	99	76	B-B	295511
3	5	0	12	24	104	105	106	93	B-B	48189
3	5	0	12	24	108	109	110	97	B-B	50341
3	5	0	12	24	145	145	146	133	B-B	24265
3	5	26	27	28	67	70	73	43	B-B	10917
3	5	26	27	28	77	88	99	61	B-B	31926
3	5	26	27	28	104	105	106	78	B-B	5587
3	5	26	27	28	108	109	110	82	B-B	4971
3	5	26	27	28	145	145	146	118	B-B	3007
3	5	38	51	64	77	88	99	37	B-B	129623
3	5	38	51	64	104	105	106	54	B-B	48117
3	5	38	51	64	108	109	110	58	B-B	45056
3	5	38	51	64	145	145	146	94	B-B	26360
3	5	67	70	73	108	109	110	39	B-B	5259
3	5	67	70	73	145	145	146	75	B-B	9098
3	5	77	88	99	145	145	146	57	B-B	30716
3	5	104	105	106	145	145	146	40	B-B	3612
3	6	29	34	40	71	72	73	38	A-A	7288
3	6	29	34	40	83	92	102	58	A-A	157202
3	6	29	34	40	108	108	109	74	A-A	13639
3	6	29	34	40	112	116	121	82	A-A	74808
3	6	29	34	40	125	127	129	93	A-A	35330
3	6	29	34	40	134	136	138	102	A-A	33062
3	6	29	34	40	139	143	147	109	A-A	64889
3	6	48	51	55	83	92	102	41	A-A	60709
3	6	48	51	55	108	108	109	57	A-A	8963
3	6	48	51	55	112	116	121	65	A-A	56203
3	6	48	51	55	125	127	129	76	A-A	23744
3	6	48	51	55	134	136	138	85	A-A	24286
3	6	48	51	55	139	143	147	92	A-A	50113
3	6	71	72	73	112	116	121	44	A-A	13340
3	6	71	72	73	125	127	129	55	A-A	7216
3	6	71	72	73	134	136	138	64	A-A	8331
3	6	71	72	73	139	143	147	71	A-A	13318
3	6	83	92	102	125	127	129	35	A-A	13983
3	6	83	92	102	134	136	138	44	A-A	40443
3	6	83	92	102	139	143	147	51	A-A	120871
3	6	0	14	29	40	44	48	30	B-B	15559
3	6	0	14	29	55	63	71	49	B-B	250795
3	6	0	14	29	73	78	83	64	B-B	201549
3	6	0	14	29	102	105	108	91	B-B	105179
3	6	0	14	29	109	110	112	96	B-B	55144
3	6	0	14	29	121	123	125	109	B-B	65259
3	6	0	14	29	129	131	134	117	B-B	93209
3	6	0	14	29	138	138	139	124	B-B	27804
3	6	40	44	48	73	78	83	34	B-B	3780
3	6	40	44	48	102	105	108	61	B-B	34480
3	6	40	44	48	109	110	112	66	B-B	17580
3	6	40	44	48	121	123	125	79	B-B	21619
3	6	40	44	48	129	131	134	87	B-B	30282
3	6	40	44	48	138	138	139	94	B-B	10050
3	6	55	63	71	102	105	108	42	B-B	41232
3	6	55	63	71	109	110	112	47	B-B	30272
3	6	55	63	71	121	123	125	60	B-B	40822
3	6	55	63	71	129	131	134	68	B-B	56524
3	6	55	63	71	138	138	139	75	B-B	20397
3	6	73	78	83	121	123	125	45	B-B	27957
3	6	73	78	83	129	131	134	53	B-B	36419
3	6	73	78	83	138	138	139	60	B-B	13970
3	8	10	12	15	69	71	73	59	A-A	13484
3	8	10	12	15	78	79	81	67	A-A	15643
3	8	10	12	15	83	89	96	77	A-A	42859
3	8	10	12	15	104	115	127	103	A-A	65926
3	8	22	24	27	69	71	73	47	A-A	14004
3	8	22	24	27	78	79	81	55	A-A	17393
3	8	22	24	27	83	89	96	65	A-A	49577
3	8	22	24	27	104	115	127	91	A-A	75790
3	8	33	35	37	69	71	73	36	A-A	215
3	8	33	35	37	78	79	81	44	A-A	13816
3	8	33	35	37	83	89	96	54	A-A	37340
3	8	33	35	37	104	115	127	80	A-A	56239
3	8	45	46	48	83	89	96	43	A-A	26146
3	8	45	46	48	104	115	127	69	A-A	51421
3	8	69	71	73	104	115	127	44	A-A	34874
3	8	78	79	81	104	115	127	36	A-A	22307
3	8	83	89	96	104	115	127	26	A-A	10045
3	8	0	5	10	37	41	45	36	B-B	2748
3	8	0	5	10	48	58	69	53	B-B	131850
3	8	0	5	10	73	75	78	70	B-B	29490
3	8	0	5	10	81	82	83	77	B-B	12922
3	8	0	5	10	96	100	104	95	B-B	40696
3	8	15	18	22	48	58	69	40	B-B	55919
3	8	15	18	22	73	75	78	57	B-B	29811
3	8	15	18	22	81	82	83	64	B-B	13063
3	8	15	18	22	96	100	104	82	B-B	33555
3	8	27	30	33	48	58	69	28	B-B	2287
3	8	27	30	33	73	75	78	45	B-B	25353
3	8	27	30	33	81	82	83	52	B-B	10588
3	8	27	30	33	96	100	104	70	B-B	27770
3	8	37	41	45	73	75	78	34	B-B	1491
3	8	37	41	45	81	82	83	41	B-B	9418
3	8	37	41	45	96	100	104	59	B-B	42711
3	8	48	58	69	96	100	104	42	B-B	66009
3	9	21	21	22	42	58	74	37	A-A	14305
3	9	21	21	22	96	109	122	88	A-A	26386
3	9	42	58	74	96	109	122	51	A-A	499637
3	9	0	10	21	74	85	96	75	B-B	271867
3	9	22	32	42	74	85	96	53	B-B	309270
3	11	0	3	7	50	53	56	50	A-A	26660
3	11	0	3	7	57	64	72	61	A-A	50919
3	11	0	3	7	75	82	89	79	A-A	43129
3	11	0	3	7	94	107	120	104	A-A	64295
3	11	50	53	56	94	107	120	54	A-A	111221
3	11	57	64	72	94	107	120	43	A-A	186447
3	11	75	82	89	94	107	120	25	A-A	17585
3	11	7	28	50	56	56	57	28	B-B	15480
3	11	7	28	50	72	73	75	45	B-B	76239
3	11	7	28	50	89	91	94	63	B-B	185047
3	15	7	8	9	58	59	60	51	A-A	3830
3	15	7	8	9	62	63	64	55	A-A	4995
3	15	7	8	9	73	87	102	79	A-A	41905
3	15	11	12	13	58	59	60	47	A-A	4230
3	15	11	12	13	62	63	64	51	A-A	4078
3	15	11	12	13	73	87	102	75	A-A	45709
3	15	27	27	28	73	87	102	60	A-A	29645
3	15	31	32	33	73	87	102	55	A-A	44985
3	15	34	37	40	73	87	102	50	A-A	99196
3	15	58	59	60	73	87	102	28	A-A	4656
3	15	62	63	64	73	87	102	24	A-A	297
3	15	0	3	7	40	49	58	46	B-B	37808
3	15	0	3	7	60	61	62	58	B-B	8031
3	15	0	3	7	64	68	73	65	B-B	25580
3	15	9	10	11	40	49	58	39	B-B	12412
3	15	9	10	11	60	61	62	51	B-B	4516
3	15	9	10	11	64	68	73	58	B-B	13528
3	15	13	20	27	40	49	58	29	B-B	8394
3	15	13	20	27	60	61	62	41	B-B	12687
3	15	13	20	27	64	68	73	48	B-B	75092
3	15	28	29	31	64	68	73	39	B-B	7821
3	15	33	33	34	64	68	73	35	B-B	174
3	17	4	8	13	44	47	50	39	A-A	9100
3	17	4	8	13	66	67	68	59	A-A	16196
3	17	4	8	13	70	73	76	65	A-A	29741
3	17	4	8	13	78	83	88	75	A-A	51197
3	17	14	14	15	66	67	68	53	A-A	3204
3	17	14	14	15	70	73	76	59	A-A	6758
3	17	14	14	15	78	83	88	69	A-A	10661
3	17	24	30	36	66	67	68	37	A-A	4970
3	17	24	30	36	70	73	76	43	A-A	27603
3	17	24	30	36	78	83	88	53	A-A	75362
3	17	44	47	50	78	83	88	36	A-A	5762
3	17	0	2	4	36	40	44	38	B-B	1301
3	17	0	2	4	50	58	66	56	B-B	16735
3	17	0	2	4	68	69	70	67	B-B	2391
3	17	0	2	4	76	77	78	75	B-B	2618
3	17	0	2	4	88	90	92	88	B-B	4375
3	17	13	13	14	50	58	66	45	B-B	8706
3	17	13	13	14	68	69	70	56	B-B	2985
3	17	13	13	14	76	77	78	64	B-B	2306
3	17	13	13	14	88	90	92	77	B-B	4415
3	17	15	19	24	50	58	66	39	B-B	43109
3	17	15	19	24	68	69	70	50	B-B	15133
3	17	15	19	24	76	77	78	58	B-B	18386
3	17	15	19	24	88	90	92	71	B-B	29365
3	17	36	40	44	76	77	78	37	B-B	2086
3	17	36	40	44	88	90	92	50	B-B	27160
3	17	50	58	66	88	90	92	32	B-B	3286
3	19	0	3	7	41	45	49	42	A-A	7075
3	19	0	3	7	53	56	59	53	A-A	12494
3	19	10	10	11	53	56	59	46	A-A	5036
3	19	7	8	10	49	51	53	43	B-B	8029
3	19	11	17	24	49	51	53	34	B-B	2253
12	2	25	30	36	70	75	80	45	A-A	8839
12	2	25	30	36	90	92	94	62	A-A	4909
12	2	25	30	36	102	104	106	74	A-A	3843
12	2	25	30	36	115	115	116	85	A-A	1314
12	2	25	30	36	117	133	149	103	A-A	22540
12	2	25	30	36	151	164	177	134	A-A	16413
12	2	25	30	36	178	179	180	149	A-A	1083
12	2	59	60	61	102	104	106	44	A-A	1197
12	2	59	60	61	115	115	116	55	A-A	452
12	2	59	60	61	117	133	149	73	A-A	6526
12	2	59	60	61	151	164	177	104	A-A	4348
12	2	59	60	61	178	179	180	119	A-A	346
12	2	70	75	80	115	115	116	40	A-A	662
12	2	70	75	80	117	133	149	58	A-A	29315
12	2	70	75	80	151	164	177	89	A-A	20511
12	2	70	75	80	178	179	180	104	A-A	1493
12	2	90	92	94	117	133	149	41	A-A	5372
12	2	90	92	94	151	164	177	72	A-A	7175
12	2	90	92	94	178	179	180	87	A-A	552
12	2	102	104	106	117	133	149	29	A-A	2181
12	2	102	104	106	151	164	177	60	A-A	8499
12	2	102	104	106	178	179	180	75	A-A	884
12	2	115	115	116	151	164	177	49	A-A	3333
12	2	115	115	116	178	179	180	64	A-A	448
12	2	117	133	149	151	164	177	31	A-A	18337
12	2	117	133	149	178	179	180	46	A-A	5303
12	2	0	12	25	36	47	59	35	B-B	16933
12	2	0	12	25	61	65	70	53	B-B	23403
12	2	0	12	25	80	85	90	73	B-B	21328
12	2	0	12	25	94	98	102	86	B-B	19146
12	2	0	12	25	106	110	115	98	B-B	14083
12	2	0	12	25	116	116	117	104	B-B	2963
12	2	0	12	25	149	150	151	138	B-B	2314
12	2	0	12	25	177	177	178	165	B-B	2547
12	2	36	47	59	80	85	90	38	B-B	10300
12	2	36	47	59	94	98	102	51	B-B	21381
12	2	36	47	59	106	110	115	63	B-B	14500
12	2	36	47	59	116	116	117	69	B-B	3061
12	2	36	47	59	149	150	151	103	B-B	2401
12	2	36	47	59	177	177	178	130	B-B	3032
12	2	61	65	70	94	98	102	33	B-B	165
12	2	61	65	70	106	110	115	45	B-B	8353
12	2	61	65	70	116	116	117	51	B-B	1806
12	2	61	65	70	149	150	151	85	B-B	1203
12	2	61	65	70	177	177	178	112	B-B	1304
12	2	80	85	90	149	150	151	65	B-B	1731
12	2	80	85	90	177	177	178	92	B-B	1352
12	2	94	98	102	149	150	151	52	B-B	2067
12	2	94	98	102	177	177	178	79	B-B	2012
12	2	106	110	115	149	150	151	40	B-B	791
12	2	106	110	115	177	177	178	67	B-B	2226
12	2	116	116	117	177	177	178	61	B-B	529
12	4	11	12	14	53	58	64	46	A-A	5485
12	4	11	12	14	82	85	89	73	A-A	4081
12	4	11	12	14	98	104	110	92	A-A	4036
12	4	11	12	14	116	130	144	118	A-A	9364
12	4	11	12	14	148	151	154	139	A-A	2271
12	4	32	33	34	82	85	89	52	A-A	2357
12	4	32	33	34	98	104	110	71	A-A	3022
12	4	32	33	34	116	130	144	97	A-A	4515
12	4	32	33	34	148	151	154	118	A-A	911
12	4	41	45	49	82	85	89	40	A-A	2524
12	4	41	45	49	98	104	110	59	A-A	6474
12	4	41	45	49	116	130	144	85	A-A	14458
12	4	41	45	49	148	151	154	106	A-A	4359
12	4	53	58	64	98	104	110	46	A-A	7929
12	4	53	58	64	116	130	144	72	A-A	19373
12	4	53	58	64	148	151	154	93	A-A	4163
12	4	82	85	89	116	130	144	45	A-A	14637
12	4	82	85	89	148	151	154	66	A-A	4612
12	4	98	104	110	116	130	144	26	A-A	1065
12	4	98	104	110	148	151	154	47	A-A	5697
12	4	0	5	11	49	51	53	46	B-B	4383
12	4	0	5	11	64	73	82	68	B-B	17518
12	4	0	5	11	89	93	98	88	B-B	7209
12	4	0	5	11	110	113	116	108	B-B	2922
12	4	0	5	11	144	146	148	141	B-B	2664
12	4	14	23	32	64	73	82	50	B-B	37506
12	4	14	23	32	89	93	98	70	B-B	19971
12	4	14	23	32	110	113	116	90	B-B	7923
12	4	14	23	32	144	146	148	123	B-B	4188
12	4	34	37	41	64	73	82	36	B-B	3275
12	4	34	37	41	89	93	98	56	B-B	7590
12	4	34	37	41	110	113	116	76	B-B	4147
12	4	34	37	41	144	146	148	109	B-B	2786
12	4	49	51	53	89	93	98	42	B-B	2358
12	4	49	51	53	110	113	116	62	B-B	2382
12	4	49	51	53	144	146	148	95	B-B	1839
12	4	64	73	82	110	113	116	40	B-B	4048
12	4	64	73	82	144	146	148	73	B-B	8260
12	4	89	93	98	144	146	148	53	B-B	3829
12	5	24	25	26	64	65	67	40	A-A	651
12	5	24	25	26	73	75	77	50	A-A	958
12	5	24	25	26	99	101	104	76	A-A	1616
12	5	24	25	26	106	107	108	82	A-A	754
12	5	24	25	26	110	127	145	102	A-A	5270
12	5	24	25	26	146	147	149	122	A-A	667
12	5	28	33	38	73	75	77	42	A-A	2464
12	5	28	33	38	99	101	104	68	A-A	6283
12	5	28	33	38	106	107	108	74	A-A	2293
12	5	28	33	38	110	127	145	94	A-A	20799
12	5	28	33	38	146	147	149	114	A-A	2602
12	5	64	65	67	99	101	104	36	A-A	37
12	5	64	65	67	106	107	108	42	A-A	997
12	5	64	65	67	110	127	145	62	A-A	7784
12	5	64	65	67	146	147	149	82	A-A	1561
12	5	73	75	77	110	127	145	52	A-A	9211
12	5	73	75	77	146	147	149	72	A-A	1866
12	5	99	101	104	110	127	145	26	A-A	1974
12	5	99	101	104	146	147	149	46	A-A	3378
12	5	106	107	108	146	147	149	40	A-A	788
12	5	0	12	24	38	51	64	39	B-B	36560
12	5	0	12	24	67	70	73	58	B-B	17872
12	5	0	12	24	77	88	99	76	B-B	46180
12	5	0	12	24	104	105	106	93	B-B	8535
12	5	0	12	24	108	109	110	97	B-B	6210
12	5	0	12	24	145	145	146	133	B-B	3222
12	5	26	27	28	67	70	73	43	B-B	1260
12	5	26	27	28	77	88	99	61	B-B	4246
12	5	26	27	28	104	105	106	78	B-B	592
12	5	26	27	28	108	109	110	82	B-B	652
12	5	26	27	28	145	145	146	118	B-B	396
12	5	38	51	64	77	88	99	37	B-B	15410
12	5	38	51	64	104	105	106	54	B-B	8882
12	5	38	51	64	108	109	110	58	B-B	4535
12	5	38	51	64	145	145	146	94	B-B	4443
12	5	67	70	73	108	109	110	39	B-B	809
12	5	67	70	73	145	145	146	75	B-B	1142
12	5	77	88	99	145	145	146	57	B-B	3115
12	5	104	105	106	145	145	146	40	B-B	585
12	6	29	34	40	71	72	73	38	A-A	709
12	6	29	34	40	83	92	102	58	A-A	19329
12	6	29	34	40	108	108	109	74	A-A	1708
12	6	29	34	40	112	116	121	82	A-A	9592
12	6	29	34	40	125	127	129	93	A-A	5490
12	6	29	34	40	134	136	138	102	A-A	4236
12	6	29	34	40	139	143	147	109	A-A	7737
12	6	48	51	55	83	92	102	41	A-A	8424
12	6	48	51	55	108	108	109	57	A-A	1044
12	6	48	51	55	112	116	121	65	A-A	7190
12	6	48	51	55	125	127	129	76	A-A	3065
12	6	48	51	55	134	136	138	85	A-A	4389
12	6	48	51	55	139	143	147	92	A-A	8321
12	6	71	72	73	112	116	121	44	A-A	1523
12	6	71	72	73	125	127	129	55	A-A	710
12	6	71	72	73	134	136	138	64	A-A	1078
12	6	71	72	73	139	143	147	71	A-A	1626
12	6	83	92	102	125	127	129	35	A-A	1802
12	6	83	92	102	134	136	138	44	A-A	6394
12	6	83	92	102	139	143	147	51	A-A	16772
12	6	0	14	29	40	44	48	30	B-B	2354
12	6	0	14	29	55	63	71	49	B-B	35111
12	6	0	14	29	73	78	83	64	B-B	28615
12	6	0	14	29	102	105	108	91	B-B	12090
12	6	0	14	29	109	110	112	96	B-B	8534
12	6	0	14	29	121	123	125	109	B-B	11901
12	6	0	14	29	129	131	134	117	B-B	18441
12	6	0	14	29	138	138	139	124	B-B	5313
12	6	40	44	48	73	78	83	34	B-B	453
12	6	40	44	48	102	105	108	61	B-B	4095
12	6	40	44	48	109	110	112	66	B-B	2328
12	6	40	44	48	121	123	125	79	B-B	3206
12	6	40	44	48	129	131	134	87	B-B	5834
12	6	40	44	48	138	138	139	94	B-B	1796
12	6	55	63	71	102	105	108	42	B-B	4679
12	6	55	63	71	109	110	112	47	B-B	2708
12	6	55	63	71	121	123	125	60	B-B	6211
12	6	55	63	71	129	131	134	68	B-B	10331
12	6	55	63	71	138	138	139	75	B-B	3289
12	6	73	78	83	121	123	125	45	B-B	2926
12	6	73	78	83	129	131	134	53	B-B	7825
12	6	73	78	83	138	138	139	60	B-B	3739
12	8	10	12	15	69	71	73	59	A-A	1977
12	8	10	12	15	78	79	81	67	A-A	1936
12	8	10	12	15	83	89	96	77	A-A	6655
12	8	10	12	15	104	115	127	103	A-A	10101
12	8	22	24	27	69	71	73	47	A-A	2260
12	8	22	24	27	78	79	81	55	A-A	1925
12	8	22	24	27	83	89	96	65	A-A	7673
12	8	22	24	27	104	115	127	91	A-A	12675
12	8	33	35	37	69	71	73	36	A-A	22
12	8	33	35	37	78	79	81	44	A-A	1523
12	8	33	35	37	83	89	96	54	A-A	4743
12	8	33	35	37	104	115	127	80	A-A	7738
12	8	45	46	48	83	89	96	43	A-A	4417
12	8	45	46	48	104	115	127	69	A-A	10547
12	8	69	71	73	104	115	127	44	A-A	5242
12	8	78	79	81	104	115	127	36	A-A	2087
12	8	83	89	96	104	115	127	26	A-A	1099
12	8	0	5	10	37	41	45	36	B-B	382
12	8	0	5	10	48	58	69	53	B-B	20439
12	8	0	5	10	73	75	78	70	B-B	5478
12	8	0	5	10	81	82	83	77	B-B	2606
12	8	0	5	10	96	100	104	95	B-B	8062
12	8	15	18	22	48	58	69	40	B-B	9524
12	8	15	18	22	73	75	78	57	B-B	4056
12	8	15	18	22	81	82	83	64	B-B	1267
12	8	15	18	22	96	100	104	82	B-B	8093
12	8	27	30	33	48	58	69	28	B-B	219
12	8	27	30	33	73	75	78	45	B-B	3171
12	8	27	30	33	81	82	83	52	B-B	1140
12	8	27	30	33	96	100	104	70	B-B	5497
12	8	37	41	45	73	75	78	34	B-B	101
12	8	37	41	45	81	82	83	41	B-B	1134
12	8	37	41	45	96	100	104	59	B-B	6738
12	8	48	58	69	96	100	104	42	B-B	14085
12	9	21	21	22	42	58	74	37	A-A	2155
12	9	21	21	22	96	109	122	88	A-A	2813
12	9	42	58	74	96	109	122	51	A-A	53767
12	9	0	10	21	74	85	96	75	B-B	40332
12	9	22	32	42	74	85	96	53	B-B	51922
12	11	0	3	7	50	53	56	50	A-A	2645
12	11	0	3	7	57	64	72	61	A-A	5834
12	11	0	3	7	75	82	89	79	A-A	3728
12	11	0	3	7	94	107	120	104	A-A	5810
12	11	50	53	56	94	107	120	54	A-A	13214
12	11	57	64	72	94	107	120	43	A-A	15291
12	11	75	82	89	94	107	120	25	A-A	1579
12	11	7	28	50	56	56	57	28	B-B	1699
12	11	7	28	50	72	73	75	45	B-B	10003
12	11	7	28	50	89	91	94	63	B-B	21096
12	15	7	8	9	58	59	60	51	A-A	514
12	15	7	8	9	62	63	64	55	A-A	600
12	15	7	8	9	73	87	102	79	A-A	4870
12	15	11	12	13	58	59	60	47	A-A	357
12	15	11	12	13	62	63	64	51	A-A	567
12	15	11	12	13	73	87	102	75	A-A	6666
12	15	27	27	28	73	87	102	60	A-A	3531
12	15	31	32	33	73	87	102	55	A-A	4291
12	15	34	37	40	73	87	102	50	A-A	9749
12	15	58	59	60	73	87	102	28	A-A	1257
12	15	62	63	64	73	87	102	24	A-A	80
12	15	0	3	7	40	49	58	46	B-B	4359
12	15	0	3	7	60	61	62	58	B-B	1507
12	15	0	3	7	64	68	73	65	B-B	5206
12	15	9	10	11	40	49	58	39	B-B	978
12	15	9	10	11	60	61	62	51	B-B	416
12	15	9	10	11	64	68	73	58	B-B	1485
12	15	13	20	27	40	49	58	29	B-B	1105
12	15	13	20	27	60	61	62	41	B-B	1881
12	15	13	20	27	64	68	73	48	B-B	12980
12	15	28	29	31	64	68	73	39	B-B	1092
12	15	33	33	34	64	68	73	35	B-B	9
12	17	4	8	13	44	47	50	39	A-A	1034
12	17	4	8	13	66	67	68	59	A-A	1313
12	17	4	8	13	70	73	76	65	A-A	3364
12	17	4	8	13	78	83	88	75	A-A	4791
12	17	14	14	15	66	67	68	53	A-A	361
12	17	14	14	15	70	73	76	59	A-A	929
12	17	14	14	15	78	83	88	69	A-A	1329
12	17	24	30	36	66	67	68	37	A-A	637
12	17	24	30	36	70	73	76	43	A-A	3871
12	17	24	30	36	78	83	88	53	A-A	7960
12	17	44	47	50	78	83	88	36	A-A	1015
12	17	0	2	4	36	40	44	38	B-B	89
12	17	0	2	4	50	58	66	56	B-B	1157
12	17	0	2	4	68	69	70	67	B-B	164
12	17	0	2	4	76	77	78	75	B-B	255
12	17	0	2	4	88	90	92	88	B-B	622
12	17	13	13	14	50	58	66	45	B-B	1204
12	17	13	13	14	68	69	70	56	B-B	199
12	17	13	13	14	76	77	78	64	B-B	266
12	17	13	13	14	88	90	92	77	B-B	565
12	17	15	19	24	50	58	66	39	B-B	5474
12	17	15	19	24	68	69	70	50	B-B	2450
12	17	15	19	24	76	77	78	58	B-B	2771
12	17	15	19	24	88	90	92	71	B-B	5304
12	17	36	40	44	76	77	78	37	B-B	395
12	17	36	40	44	88	90	92	50	B-B	5909
12	17	50	58	66	88	90	92	32	B-B	633
12	19	0	3	7	41	45	49	42	A-A	1020
12	19	0	3	7	53	56	59	53	A-A	2759
12	19	10	10	11	53	56	59	46	A-A	834
12	19	7	8	10	49	51	53	43	B-B	1160
12	19	11	17	24	49	51	53	34	B-B	421
16	2	25	30	36	70	75	80	45	A-A	20794
16	2	25	30	36	90	92	94	62	A-A	6740
16	2	25	30	36	102	104	106	74	A-A	8248
16	2	25	30	36	115	115	116	85	A-A	2080
16	2	25	30	36	117	133	149	103	A-A	39221
16	2	25	30	36	151	164	177	134	A-A	38933
16	2	25	30	36	178	179	180	149	A-A	2681
16	2	59	60	61	102	104	106	44	A-A	1714
16	2	59	60	61	115	115	116	55	A-A	996
16	2	59	60	61	117	133	149	73	A-A	13400
16	2	59	60	61	151	164	177	104	A-A	7809
16	2	59	60	61	178	179	180	119	A-A	613
16	2	70	75	80	115	115	116	40	A-A	2277
16	2	70	75	80	117	133	149	58	A-A	57837
16	2	70	75	80	151	164	177	89	A-A	45804
16	2	70	75	80	178	179	180	104	A-A	3741
